Y,X,id,obstimeJST,type
35.902,139.664,nowc_20240807093000_20240807093000_liden_1203,2024/08/07 18:29:19.240,0
35.924,139.521,nowc_20240807093000_20240807093000_liden_1204,2024/08/07 18:29:19.270,0
35.881,139.602,nowc_20240807093000_20240807093000_liden_1205,2024/08/07 18:29:19.280,0
36.053,139.466,nowc_20240807093000_20240807093000_liden_1206,2024/08/07 18:29:19.300,0
36.033,139.661,nowc_20240807093000_20240807093000_liden_1207,2024/08/07 18:29:19.430,0
36.158,139.647,nowc_20240807093000_20240807093000_liden_1208,2024/08/07 18:29:19.570,0
36.117,139.752,nowc_20240807093000_20240807093000_liden_1209,2024/08/07 18:29:20.030,0
35.912,139.49,nowc_20240807093000_20240807093000_liden_1210,2024/08/07 18:29:20.390,0
35.838,139.61,nowc_20240807093000_20240807093000_liden_1211,2024/08/07 18:29:20.510,1
35.721,139.593,nowc_20240807093000_20240807093000_liden_1212,2024/08/07 18:29:20.700,1
35.874,139.561,nowc_20240807093000_20240807093000_liden_1213,2024/08/07 18:29:20.710,1
35.948,139.385,nowc_20240807093000_20240807093000_liden_1214,2024/08/07 18:29:20.860,0
36.06,139.323,nowc_20240807093000_20240807093000_liden_1215,2024/08/07 18:29:21.510,0
35.91,139.709,nowc_20240807093000_20240807093000_liden_1216,2024/08/07 18:29:21.930,0
35.883,139.637,nowc_20240807093000_20240807093000_liden_1217,2024/08/07 18:29:22.300,1
35.925,139.561,nowc_20240807093000_20240807093000_liden_1218,2024/08/07 18:29:22.690,1
35.886,139.635,nowc_20240807093000_20240807093000_liden_1219,2024/08/07 18:29:22.790,0
35.986,139.444,nowc_20240807093000_20240807093000_liden_1220,2024/08/07 18:29:22.830,0
35.82,139.656,nowc_20240807093000_20240807093000_liden_1221,2024/08/07 18:29:22.860,0
36.015,139.438,nowc_20240807093000_20240807093000_liden_1222,2024/08/07 18:29:22.900,1
35.915,139.433,nowc_20240807093000_20240807093000_liden_1223,2024/08/07 18:29:24.110,0
35.845,139.546,nowc_20240807093000_20240807093000_liden_1224,2024/08/07 18:29:24.160,0
35.921,139.422,nowc_20240807093000_20240807093000_liden_1225,2024/08/07 18:29:24.300,1
35.86,139.561,nowc_20240807093000_20240807093000_liden_1226,2024/08/07 18:29:24.550,0
36.015,139.567,nowc_20240807093000_20240807093000_liden_1227,2024/08/07 18:29:24.650,0
36.065,139.357,nowc_20240807093000_20240807093000_liden_1228,2024/08/07 18:29:24.900,0
35.913,139.663,nowc_20240807093000_20240807093000_liden_1229,2024/08/07 18:29:25.070,0
35.731,139.754,nowc_20240807093000_20240807093000_liden_1230,2024/08/07 18:29:25.090,0
35.892,139.62,nowc_20240807093000_20240807093000_liden_1231,2024/08/07 18:29:25.090,1
35.916,139.496,nowc_20240807093000_20240807093000_liden_1232,2024/08/07 18:29:26.190,1
35.841,139.418,nowc_20240807093000_20240807093000_liden_1233,2024/08/07 18:29:26.450,0
35.916,139.634,nowc_20240807093000_20240807093000_liden_1234,2024/08/07 18:29:26.570,0
35.921,139.546,nowc_20240807093000_20240807093000_liden_1235,2024/08/07 18:29:26.610,0
36.004,139.598,nowc_20240807093000_20240807093000_liden_1236,2024/08/07 18:29:26.760,1
35.909,139.478,nowc_20240807093000_20240807093000_liden_1237,2024/08/07 18:29:26.890,0
35.833,139.611,nowc_20240807093000_20240807093000_liden_1238,2024/08/07 18:29:26.920,0
36.001,139.664,nowc_20240807093000_20240807093000_liden_1239,2024/08/07 18:29:27.040,0
36.233,139.271,nowc_20240807093000_20240807093000_liden_1240,2024/08/07 18:29:27.450,0
35.953,139.37,nowc_20240807093000_20240807093000_liden_1241,2024/08/07 18:29:27.970,1
35.936,139.456,nowc_20240807093000_20240807093000_liden_1242,2024/08/07 18:29:28.460,0
36.012,139.549,nowc_20240807093000_20240807093000_liden_1243,2024/08/07 18:29:28.810,0
35.932,139.449,nowc_20240807093000_20240807093000_liden_1244,2024/08/07 18:29:28.830,1
35.851,139.489,nowc_20240807093000_20240807093000_liden_1245,2024/08/07 18:29:29.170,0
36.199,139.266,nowc_20240807093000_20240807093000_liden_1246,2024/08/07 18:29:29.250,1
35.884,139.427,nowc_20240807093000_20240807093000_liden_1247,2024/08/07 18:29:29.340,0
35.929,139.633,nowc_20240807093000_20240807093000_liden_1248,2024/08/07 18:29:30.190,1
35.954,139.367,nowc_20240807093000_20240807093000_liden_1249,2024/08/07 18:29:30.190,0
35.974,139.582,nowc_20240807093000_20240807093000_liden_1250,2024/08/07 18:29:30.290,1
35.793,139.555,nowc_20240807093000_20240807093000_liden_1251,2024/08/07 18:29:30.790,0
35.892,139.394,nowc_20240807093000_20240807093000_liden_1252,2024/08/07 18:29:30.800,0
35.784,139.672,nowc_20240807093000_20240807093000_liden_1253,2024/08/07 18:29:30.820,0
35.863,139.533,nowc_20240807093000_20240807093000_liden_1254,2024/08/07 18:29:30.850,1
35.766,139.622,nowc_20240807093000_20240807093000_liden_1255,2024/08/07 18:29:30.870,0
35.875,139.418,nowc_20240807093000_20240807093000_liden_1256,2024/08/07 18:29:30.900,0
36.055,139.537,nowc_20240807093000_20240807093000_liden_1257,2024/08/07 18:29:31.780,0
35.773,139.689,nowc_20240807093000_20240807093000_liden_1258,2024/08/07 18:29:31.900,0
36.033,139.555,nowc_20240807093000_20240807093000_liden_1259,2024/08/07 18:29:31.920,0
39.579,140.885,nowc_20240807093000_20240807093000_liden_1260,2024/08/07 18:29:31.940,0
35.986,139.585,nowc_20240807093000_20240807093000_liden_1261,2024/08/07 18:29:31.960,0
39.636,140.927,nowc_20240807093000_20240807093000_liden_1262,2024/08/07 18:29:31.960,0
35.715,139.759,nowc_20240807093000_20240807093000_liden_1263,2024/08/07 18:29:32.060,0
39.647,140.969,nowc_20240807093000_20240807093000_liden_1264,2024/08/07 18:29:32.100,0
35.835,139.667,nowc_20240807093000_20240807093000_liden_1265,2024/08/07 18:29:32.230,1
35.764,139.581,nowc_20240807093000_20240807093000_liden_1266,2024/08/07 18:29:32.350,0
36.092,139.394,nowc_20240807093000_20240807093000_liden_1267,2024/08/07 18:29:32.440,0
35.894,139.445,nowc_20240807093000_20240807093000_liden_1268,2024/08/07 18:29:32.450,0
35.896,139.607,nowc_20240807093000_20240807093000_liden_1269,2024/08/07 18:29:32.670,0
35.938,139.397,nowc_20240807093000_20240807093000_liden_1270,2024/08/07 18:29:33.450,0
35.871,139.462,nowc_20240807093000_20240807093000_liden_1271,2024/08/07 18:29:33.480,0
36.117,139.483,nowc_20240807093000_20240807093000_liden_1272,2024/08/07 18:29:33.510,0
35.87,139.46,nowc_20240807093000_20240807093000_liden_1273,2024/08/07 18:29:33.510,1
35.94,139.502,nowc_20240807093000_20240807093000_liden_1274,2024/08/07 18:29:33.630,0
35.89,139.641,nowc_20240807093000_20240807093000_liden_1275,2024/08/07 18:29:33.660,0
36.066,139.515,nowc_20240807093000_20240807093000_liden_1276,2024/08/07 18:29:33.700,0
35.907,139.429,nowc_20240807093000_20240807093000_liden_1277,2024/08/07 18:29:33.800,0
35.923,139.643,nowc_20240807093000_20240807093000_liden_1278,2024/08/07 18:29:33.840,0
35.878,139.768,nowc_20240807093000_20240807093000_liden_1279,2024/08/07 18:29:34.290,0
35.999,139.314,nowc_20240807093000_20240807093000_liden_1280,2024/08/07 18:29:35.030,1
35.892,139.651,nowc_20240807093000_20240807093000_liden_1281,2024/08/07 18:29:35.430,0
35.882,139.731,nowc_20240807093000_20240807093000_liden_1282,2024/08/07 18:29:35.570,1
35.952,139.43,nowc_20240807093000_20240807093000_liden_1283,2024/08/07 18:29:35.640,1
35.844,139.725,nowc_20240807093000_20240807093000_liden_1284,2024/08/07 18:29:35.670,1
35.869,139.805,nowc_20240807093000_20240807093000_liden_1285,2024/08/07 18:29:35.850,1
35.954,139.724,nowc_20240807093000_20240807093000_liden_1286,2024/08/07 18:29:35.880,1
35.998,139.449,nowc_20240807093000_20240807093000_liden_1287,2024/08/07 18:29:36.130,0
35.88,139.527,nowc_20240807093000_20240807093000_liden_1288,2024/08/07 18:29:36.640,0
35.944,139.452,nowc_20240807093000_20240807093000_liden_1289,2024/08/07 18:29:36.730,0
35.948,139.537,nowc_20240807093000_20240807093000_liden_1290,2024/08/07 18:29:36.800,0
36.015,139.566,nowc_20240807093000_20240807093000_liden_1291,2024/08/07 18:29:37.310,0
38.83,140.872,nowc_20240807093000_20240807093000_liden_1292,2024/08/07 18:29:37.530,0
36.028,139.278,nowc_20240807093000_20240807093000_liden_1293,2024/08/07 18:29:37.620,0
38.783,140.857,nowc_20240807093000_20240807093000_liden_1294,2024/08/07 18:29:37.630,0
35.919,139.632,nowc_20240807093000_20240807093000_liden_1295,2024/08/07 18:29:37.650,0
38.783,140.864,nowc_20240807093000_20240807093000_liden_1296,2024/08/07 18:29:37.670,0
36.021,139.283,nowc_20240807093000_20240807093000_liden_1297,2024/08/07 18:29:37.670,0
36.028,139.55,nowc_20240807093000_20240807093000_liden_1298,2024/08/07 18:29:37.690,0
36.047,139.254,nowc_20240807093000_20240807093000_liden_1299,2024/08/07 18:29:37.740,0
36.04,139.718,nowc_20240807093000_20240807093000_liden_1300,2024/08/07 18:29:37.750,0
36.025,139.273,nowc_20240807093000_20240807093000_liden_1301,2024/08/07 18:29:37.810,0
35.829,139.66,nowc_20240807093000_20240807093000_liden_1302,2024/08/07 18:29:37.830,0
35.793,139.822,nowc_20240807093000_20240807093000_liden_1303,2024/08/07 18:29:37.840,0
35.928,139.449,nowc_20240807093000_20240807093000_liden_1304,2024/08/07 18:29:37.880,0
35.832,139.638,nowc_20240807093000_20240807093000_liden_1305,2024/08/07 18:29:38.050,0
35.901,139.567,nowc_20240807093000_20240807093000_liden_1306,2024/08/07 18:29:38.090,1
35.807,139.811,nowc_20240807093000_20240807093000_liden_1307,2024/08/07 18:29:38.880,1
35.957,139.749,nowc_20240807093000_20240807093000_liden_1308,2024/08/07 18:29:38.990,0
35.826,139.871,nowc_20240807093000_20240807093000_liden_1309,2024/08/07 18:29:39.120,0
35.752,139.914,nowc_20240807093000_20240807093000_liden_1310,2024/08/07 18:29:39.130,0
36.056,139.478,nowc_20240807093000_20240807093000_liden_1311,2024/08/07 18:29:39.610,1
35.762,139.671,nowc_20240807093000_20240807093000_liden_1312,2024/08/07 18:29:40.020,0
35.998,139.68,nowc_20240807093000_20240807093000_liden_1313,2024/08/07 18:29:40.640,0
35.89,139.325,nowc_20240807093000_20240807093000_liden_1314,2024/08/07 18:29:40.650,0
38.791,140.876,nowc_20240807093000_20240807093000_liden_1315,2024/08/07 18:29:40.680,0
38.895,140.913,nowc_20240807093000_20240807093000_liden_1316,2024/08/07 18:29:40.680,0
36.069,139.615,nowc_20240807093000_20240807093000_liden_1317,2024/08/07 18:29:40.710,1
36.061,139.527,nowc_20240807093000_20240807093000_liden_1318,2024/08/07 18:29:40.770,0
35.836,139.356,nowc_20240807093000_20240807093000_liden_1319,2024/08/07 18:29:40.770,0
38.822,140.863,nowc_20240807093000_20240807093000_liden_1320,2024/08/07 18:29:40.810,1
36.031,139.337,nowc_20240807093000_20240807093000_liden_1321,2024/08/07 18:29:40.880,0
35.739,139.42,nowc_20240807093000_20240807093000_liden_1322,2024/08/07 18:29:40.890,0
35.855,139.351,nowc_20240807093000_20240807093000_liden_1323,2024/08/07 18:29:40.980,0
38.822,140.867,nowc_20240807093000_20240807093000_liden_1324,2024/08/07 18:29:41.150,0
35.8,139.696,nowc_20240807093000_20240807093000_liden_1325,2024/08/07 18:29:41.400,0
35.879,139.637,nowc_20240807093000_20240807093000_liden_1326,2024/08/07 18:29:41.840,1
35.9,139.601,nowc_20240807093000_20240807093000_liden_1327,2024/08/07 18:29:42.360,1
36.002,139.579,nowc_20240807093000_20240807093000_liden_1328,2024/08/07 18:29:42.520,1
35.938,139.514,nowc_20240807093000_20240807093000_liden_1329,2024/08/07 18:29:42.920,1
35.909,139.6,nowc_20240807093000_20240807093000_liden_1330,2024/08/07 18:29:43.070,0
36.002,139.583,nowc_20240807093000_20240807093000_liden_1331,2024/08/07 18:29:43.220,0
36.005,139.464,nowc_20240807093000_20240807093000_liden_1332,2024/08/07 18:29:43.240,0
36.036,139.732,nowc_20240807093000_20240807093000_liden_1333,2024/08/07 18:29:43.250,0
35.88,139.622,nowc_20240807093000_20240807093000_liden_1334,2024/08/07 18:29:43.620,0
36.003,139.615,nowc_20240807093000_20240807093000_liden_1335,2024/08/07 18:29:43.640,0
35.876,139.555,nowc_20240807093000_20240807093000_liden_1336,2024/08/07 18:29:43.840,0
36.026,139.689,nowc_20240807093000_20240807093000_liden_1337,2024/08/07 18:29:43.850,0
35.866,139.564,nowc_20240807093000_20240807093000_liden_1338,2024/08/07 18:29:43.890,0
35.986,139.567,nowc_20240807093000_20240807093000_liden_1339,2024/08/07 18:29:44.230,1
35.98,139.339,nowc_20240807093000_20240807093000_liden_1340,2024/08/07 18:29:44.690,1
36.121,139.299,nowc_20240807093000_20240807093000_liden_1341,2024/08/07 18:29:45,1
36.17,139.566,nowc_20240807093000_20240807093000_liden_1342,2024/08/07 18:29:45.410,0
36.035,139.552,nowc_20240807093000_20240807093000_liden_1343,2024/08/07 18:29:45.490,1
35.862,139.553,nowc_20240807093000_20240807093000_liden_1344,2024/08/07 18:29:45.790,0
36.109,139.825,nowc_20240807093000_20240807093000_liden_1345,2024/08/07 18:29:45.970,0
35.816,139.706,nowc_20240807093000_20240807093000_liden_1346,2024/08/07 18:29:45.970,0
36.122,138.199,nowc_20240807093000_20240807093000_liden_1347,2024/08/07 18:29:46.350,1
35.942,139.451,nowc_20240807093000_20240807093000_liden_1348,2024/08/07 18:29:46.600,0
36.052,139.526,nowc_20240807093000_20240807093000_liden_1349,2024/08/07 18:29:46.600,0
35.956,139.501,nowc_20240807093000_20240807093000_liden_1350,2024/08/07 18:29:46.620,0
35.892,139.395,nowc_20240807093000_20240807093000_liden_1351,2024/08/07 18:29:46.640,0
35.985,139.487,nowc_20240807093000_20240807093000_liden_1352,2024/08/07 18:29:46.690,0
36.033,139.253,nowc_20240807093000_20240807093000_liden_1353,2024/08/07 18:29:47.230,0
35.926,139.498,nowc_20240807093000_20240807093000_liden_1354,2024/08/07 18:29:47.750,0
35.997,139.593,nowc_20240807093000_20240807093000_liden_1355,2024/08/07 18:29:47.830,0
39.665,140.906,nowc_20240807093000_20240807093000_liden_1356,2024/08/07 18:29:47.850,0
36.213,139.66,nowc_20240807093000_20240807093000_liden_1357,2024/08/07 18:29:47.910,0
35.988,139.441,nowc_20240807093000_20240807093000_liden_1358,2024/08/07 18:29:47.990,0
35.799,139.77,nowc_20240807093000_20240807093000_liden_1359,2024/08/07 18:29:48.260,0
36.057,139.329,nowc_20240807093000_20240807093000_liden_1360,2024/08/07 18:29:48.400,0
35.831,139.695,nowc_20240807093000_20240807093000_liden_1361,2024/08/07 18:29:48.410,0
35.897,139.641,nowc_20240807093000_20240807093000_liden_1362,2024/08/07 18:29:48.540,0
35.951,139.5,nowc_20240807093000_20240807093000_liden_1363,2024/08/07 18:29:48.620,0
36.048,139.275,nowc_20240807093000_20240807093000_liden_1364,2024/08/07 18:29:48.830,0
35.989,139.528,nowc_20240807093000_20240807093000_liden_1365,2024/08/07 18:29:49.620,1
35.878,139.61,nowc_20240807093000_20240807093000_liden_1366,2024/08/07 18:29:49.950,0
35.983,139.533,nowc_20240807093000_20240807093000_liden_1367,2024/08/07 18:29:49.960,0
35.906,139.588,nowc_20240807093000_20240807093000_liden_1368,2024/08/07 18:29:50.050,0
36.14,139.684,nowc_20240807093000_20240807093000_liden_1369,2024/08/07 18:29:50.810,0
36.058,139.373,nowc_20240807093000_20240807093000_liden_1370,2024/08/07 18:29:51.140,0
35.932,138.444,nowc_20240807093000_20240807093000_liden_1371,2024/08/07 18:29:51.210,1
35.839,139.642,nowc_20240807093000_20240807093000_liden_1372,2024/08/07 18:29:51.580,0
36.007,139.57,nowc_20240807093000_20240807093000_liden_1373,2024/08/07 18:29:51.710,0
35.906,139.444,nowc_20240807093000_20240807093000_liden_1374,2024/08/07 18:29:51.770,0
35.828,139.513,nowc_20240807093000_20240807093000_liden_1375,2024/08/07 18:29:51.880,1
35.858,139.589,nowc_20240807093000_20240807093000_liden_1376,2024/08/07 18:29:52.010,1
35.926,139.537,nowc_20240807093000_20240807093000_liden_1377,2024/08/07 18:29:52.290,0
35.794,139.704,nowc_20240807093000_20240807093000_liden_1378,2024/08/07 18:29:52.310,0
35.861,139.622,nowc_20240807093000_20240807093000_liden_1379,2024/08/07 18:29:52.360,1
35.883,139.53,nowc_20240807093000_20240807093000_liden_1380,2024/08/07 18:29:52.630,0
35.706,139.713,nowc_20240807093000_20240807093000_liden_1381,2024/08/07 18:29:52.630,0
35.837,139.658,nowc_20240807093000_20240807093000_liden_1382,2024/08/07 18:29:52.730,0
35.967,139.661,nowc_20240807093000_20240807093000_liden_1383,2024/08/07 18:29:52.760,1
36.034,139.594,nowc_20240807093000_20240807093000_liden_1384,2024/08/07 18:29:52.980,0
36.028,139.409,nowc_20240807093000_20240807093000_liden_1385,2024/08/07 18:29:53,0
35.987,139.697,nowc_20240807093000_20240807093000_liden_1386,2024/08/07 18:29:53.100,0
36.008,139.473,nowc_20240807093000_20240807093000_liden_1387,2024/08/07 18:29:53.110,1
35.935,139.406,nowc_20240807093000_20240807093000_liden_1388,2024/08/07 18:29:53.390,0
36.1,139.287,nowc_20240807093000_20240807093000_liden_1389,2024/08/07 18:29:53.580,0
35.979,139.418,nowc_20240807093000_20240807093000_liden_1390,2024/08/07 18:29:54.090,0
39.087,140.684,nowc_20240807093000_20240807093000_liden_1391,2024/08/07 18:29:54.360,0
35.992,139.53,nowc_20240807093000_20240807093000_liden_1392,2024/08/07 18:29:54.780,1
35.749,139.497,nowc_20240807093000_20240807093000_liden_1393,2024/08/07 18:29:55.330,0
35.93,139.503,nowc_20240807093000_20240807093000_liden_1394,2024/08/07 18:29:56.590,0
35.848,139.594,nowc_20240807093000_20240807093000_liden_1395,2024/08/07 18:29:56.850,0
35.897,139.533,nowc_20240807093000_20240807093000_liden_1396,2024/08/07 18:29:56.920,1
35.952,139.421,nowc_20240807093000_20240807093000_liden_1397,2024/08/07 18:29:56.940,0
35.865,139.691,nowc_20240807093000_20240807093000_liden_1398,2024/08/07 18:29:57.350,1
35.873,139.449,nowc_20240807093000_20240807093000_liden_1399,2024/08/07 18:29:58.150,1
35.815,139.497,nowc_20240807093000_20240807093000_liden_1400,2024/08/07 18:29:58.520,1
35.837,139.684,nowc_20240807093000_20240807093000_liden_1401,2024/08/07 18:29:58.740,0
35.833,139.52,nowc_20240807093000_20240807093000_liden_1402,2024/08/07 18:29:58.760,0
35.754,139.499,nowc_20240807093000_20240807093000_liden_1403,2024/08/07 18:29:58.910,0
35.976,139.353,nowc_20240807093000_20240807093000_liden_1404,2024/08/07 18:29:59.580,0
36.01,139.6,nowc_20240807093000_20240807093000_liden_1405,2024/08/07 18:29:59.840,0
35.906,139.344,nowc_20240807093500_20240807093500_liden_0,2024/08/07 18:30:00.980,0
35.783,139.703,nowc_20240807093500_20240807093500_liden_1,2024/08/07 18:30:01.010,1
35.955,139.522,nowc_20240807093500_20240807093500_liden_2,2024/08/07 18:30:01.150,0
35.846,139.577,nowc_20240807093500_20240807093500_liden_3,2024/08/07 18:30:01.300,1
36.049,139.728,nowc_20240807093500_20240807093500_liden_4,2024/08/07 18:30:01.520,1
35.935,139.413,nowc_20240807093500_20240807093500_liden_5,2024/08/07 18:30:01.910,0
35.98,139.577,nowc_20240807093500_20240807093500_liden_6,2024/08/07 18:30:02.110,1
35.814,139.747,nowc_20240807093500_20240807093500_liden_7,2024/08/07 18:30:02.170,0
35.894,139.557,nowc_20240807093500_20240807093500_liden_8,2024/08/07 18:30:02.550,1
35.806,139.623,nowc_20240807093500_20240807093500_liden_9,2024/08/07 18:30:03.550,0
35.942,139.385,nowc_20240807093500_20240807093500_liden_10,2024/08/07 18:30:03.610,0
35.836,139.599,nowc_20240807093500_20240807093500_liden_11,2024/08/07 18:30:03.630,0
35.918,139.421,nowc_20240807093500_20240807093500_liden_12,2024/08/07 18:30:03.750,0
35.843,139.587,nowc_20240807093500_20240807093500_liden_13,2024/08/07 18:30:03.800,1
35.889,139.444,nowc_20240807093500_20240807093500_liden_14,2024/08/07 18:30:05.120,0
35.959,139.557,nowc_20240807093500_20240807093500_liden_15,2024/08/07 18:30:05.200,0
35.942,139.645,nowc_20240807093500_20240807093500_liden_16,2024/08/07 18:30:05.460,0
35.832,139.611,nowc_20240807093500_20240807093500_liden_17,2024/08/07 18:30:05.510,0
35.949,139.565,nowc_20240807093500_20240807093500_liden_18,2024/08/07 18:30:05.510,0
35.876,139.633,nowc_20240807093500_20240807093500_liden_19,2024/08/07 18:30:05.530,1
36.117,139.429,nowc_20240807093500_20240807093500_liden_20,2024/08/07 18:30:05.980,1
36.091,139.545,nowc_20240807093500_20240807093500_liden_21,2024/08/07 18:30:06.080,0
36.119,139.428,nowc_20240807093500_20240807093500_liden_22,2024/08/07 18:30:06.080,0
35.932,139.483,nowc_20240807093500_20240807093500_liden_23,2024/08/07 18:30:06.820,0
35.865,139.451,nowc_20240807093500_20240807093500_liden_24,2024/08/07 18:30:07.150,0
35.989,139.275,nowc_20240807093500_20240807093500_liden_25,2024/08/07 18:30:07.220,0
35.887,139.43,nowc_20240807093500_20240807093500_liden_26,2024/08/07 18:30:07.340,0
35.988,139.256,nowc_20240807093500_20240807093500_liden_27,2024/08/07 18:30:07.420,0
35.889,139.571,nowc_20240807093500_20240807093500_liden_28,2024/08/07 18:30:07.480,1
36.011,139.718,nowc_20240807093500_20240807093500_liden_29,2024/08/07 18:30:07.550,1
35.934,139.698,nowc_20240807093500_20240807093500_liden_30,2024/08/07 18:30:07.910,0
35.766,139.629,nowc_20240807093500_20240807093500_liden_31,2024/08/07 18:30:07.950,0
36.13,139.412,nowc_20240807093500_20240807093500_liden_32,2024/08/07 18:30:07.960,0
35.882,139.86,nowc_20240807093500_20240807093500_liden_33,2024/08/07 18:30:08,0
35.996,139.799,nowc_20240807093500_20240807093500_liden_34,2024/08/07 18:30:08.190,1
36.133,139.711,nowc_20240807093500_20240807093500_liden_35,2024/08/07 18:30:08.460,0
35.993,139.771,nowc_20240807093500_20240807093500_liden_36,2024/08/07 18:30:08.460,0
35.877,139.893,nowc_20240807093500_20240807093500_liden_37,2024/08/07 18:30:08.540,0
35.976,139.721,nowc_20240807093500_20240807093500_liden_38,2024/08/07 18:30:08.760,0
36.005,139.603,nowc_20240807093500_20240807093500_liden_39,2024/08/07 18:30:08.770,0
35.915,139.492,nowc_20240807093500_20240807093500_liden_40,2024/08/07 18:30:08.810,0
35.973,139.429,nowc_20240807093500_20240807093500_liden_41,2024/08/07 18:30:08.870,0
36.007,139.588,nowc_20240807093500_20240807093500_liden_42,2024/08/07 18:30:09.100,0
35.953,139.478,nowc_20240807093500_20240807093500_liden_43,2024/08/07 18:30:09.120,0
36.072,139.344,nowc_20240807093500_20240807093500_liden_44,2024/08/07 18:30:09.130,0
35.928,139.478,nowc_20240807093500_20240807093500_liden_45,2024/08/07 18:30:09.300,0
36.009,139.409,nowc_20240807093500_20240807093500_liden_46,2024/08/07 18:30:09.520,0
35.942,139.466,nowc_20240807093500_20240807093500_liden_47,2024/08/07 18:30:09.540,0
35.812,139.628,nowc_20240807093500_20240807093500_liden_48,2024/08/07 18:30:10.510,1
35.868,139.578,nowc_20240807093500_20240807093500_liden_49,2024/08/07 18:30:10.860,0
35.751,139.682,nowc_20240807093500_20240807093500_liden_50,2024/08/07 18:30:10.860,0
35.95,139.501,nowc_20240807093500_20240807093500_liden_51,2024/08/07 18:30:10.880,0
35.795,139.536,nowc_20240807093500_20240807093500_liden_52,2024/08/07 18:30:11.390,1
35.683,139.619,nowc_20240807093500_20240807093500_liden_53,2024/08/07 18:30:11.540,0
35.949,139.432,nowc_20240807093500_20240807093500_liden_54,2024/08/07 18:30:11.720,0
35.818,139.495,nowc_20240807093500_20240807093500_liden_55,2024/08/07 18:30:11.750,0
36.228,139.218,nowc_20240807093500_20240807093500_liden_56,2024/08/07 18:30:12.010,1
35.778,139.518,nowc_20240807093500_20240807093500_liden_57,2024/08/07 18:30:12.040,0
34.918,138.221,nowc_20240807093500_20240807093500_liden_58,2024/08/07 18:30:12.050,1
35.888,139.448,nowc_20240807093500_20240807093500_liden_59,2024/08/07 18:30:12.230,0
36.224,139.224,nowc_20240807093500_20240807093500_liden_60,2024/08/07 18:30:12.250,0
36.27,139.154,nowc_20240807093500_20240807093500_liden_61,2024/08/07 18:30:12.250,0
35.825,139.7,nowc_20240807093500_20240807093500_liden_62,2024/08/07 18:30:12.360,1
36.05,139.566,nowc_20240807093500_20240807093500_liden_63,2024/08/07 18:30:13.670,0
35.901,139.566,nowc_20240807093500_20240807093500_liden_64,2024/08/07 18:30:13.730,0
36.003,139.588,nowc_20240807093500_20240807093500_liden_65,2024/08/07 18:30:13.840,0
38.865,140.883,nowc_20240807093500_20240807093500_liden_66,2024/08/07 18:30:14.080,0
38.791,140.895,nowc_20240807093500_20240807093500_liden_67,2024/08/07 18:30:14.080,1
38.897,140.895,nowc_20240807093500_20240807093500_liden_68,2024/08/07 18:30:14.110,0
38.807,140.9,nowc_20240807093500_20240807093500_liden_69,2024/08/07 18:30:14.140,0
38.94,140.89,nowc_20240807093500_20240807093500_liden_70,2024/08/07 18:30:14.380,0
38.791,140.899,nowc_20240807093500_20240807093500_liden_71,2024/08/07 18:30:14.380,0
38.861,140.93,nowc_20240807093500_20240807093500_liden_72,2024/08/07 18:30:14.420,0
39.62,141.084,nowc_20240807093500_20240807093500_liden_73,2024/08/07 18:30:14.480,0
38.856,140.883,nowc_20240807093500_20240807093500_liden_74,2024/08/07 18:30:14.590,0
38.792,140.895,nowc_20240807093500_20240807093500_liden_75,2024/08/07 18:30:14.630,0
38.855,141.029,nowc_20240807093500_20240807093500_liden_76,2024/08/07 18:30:14.640,1
36.056,139.305,nowc_20240807093500_20240807093500_liden_77,2024/08/07 18:30:15.130,1
35.925,139.495,nowc_20240807093500_20240807093500_liden_78,2024/08/07 18:30:15.410,0
36.047,139.347,nowc_20240807093500_20240807093500_liden_79,2024/08/07 18:30:15.470,1
35.818,139.641,nowc_20240807093500_20240807093500_liden_80,2024/08/07 18:30:15.750,0
35.928,139.545,nowc_20240807093500_20240807093500_liden_81,2024/08/07 18:30:16,0
36.209,139.353,nowc_20240807093500_20240807093500_liden_82,2024/08/07 18:30:16.100,0
35.815,139.707,nowc_20240807093500_20240807093500_liden_83,2024/08/07 18:30:16.190,0
35.899,139.399,nowc_20240807093500_20240807093500_liden_84,2024/08/07 18:30:16.340,0
36.01,139.298,nowc_20240807093500_20240807093500_liden_85,2024/08/07 18:30:16.490,0
36.031,139.576,nowc_20240807093500_20240807093500_liden_86,2024/08/07 18:30:17.030,0
35.915,139.414,nowc_20240807093500_20240807093500_liden_87,2024/08/07 18:30:17.310,0
35.937,139.616,nowc_20240807093500_20240807093500_liden_88,2024/08/07 18:30:17.640,0
36.13,139.478,nowc_20240807093500_20240807093500_liden_89,2024/08/07 18:30:17.800,0
35.819,139.537,nowc_20240807093500_20240807093500_liden_90,2024/08/07 18:30:17.900,1
35.983,139.378,nowc_20240807093500_20240807093500_liden_91,2024/08/07 18:30:18.060,0
35.83,139.523,nowc_20240807093500_20240807093500_liden_92,2024/08/07 18:30:18.110,0
35.777,139.572,nowc_20240807093500_20240807093500_liden_93,2024/08/07 18:30:18.290,0
35.913,139.452,nowc_20240807093500_20240807093500_liden_94,2024/08/07 18:30:18.310,1
35.996,139.696,nowc_20240807093500_20240807093500_liden_95,2024/08/07 18:30:19.500,0
